StudentId;SemesterId;SubjectId;YearsOfStudyId;FirstFifteenMinuteExam;SecondFifteenMinuteExam;ThirdFifteenMinuteExam;FirstFortyFiveMinuteExam;SecondFortyFiveMinuteExam;FinalExam;ModifiedDate
807;2;11;14;5;9,2;8,4;7,6;6,8;6;2023-07-26
807;2;12;14;6,5;8;9,4;5,9;7,3;8,8;2023-07-26
808;2;1;14;9,2;5;5,8;6,6;7,5;8,3;2023-07-26
808;2;2;14;5,5;5,9;6,3;6,7;7,1;7,5;2023-07-26
808;2;3;14;9,3;7,4;5,4;8,5;6,5;9,5;2023-07-26
808;2;4;14;7,2;8,7;5,1;6,5;8;9,4;2023-07-26
808;2;5;14;7,1;6,9;6,8;6,7;6,5;6,4;2023-07-26
808;2;6;14;5,8;7,7;9,7;6,6;8,6;5,6;2023-07-26
808;2;7;14;6,9;9,5;7;9,6;7,1;9,7;2023-07-26
808;2;8;14;7,8;5;7,1;9,3;6,5;8,7;2023-07-26
808;2;9;14;8,6;8,1;7,7;7,2;6,7;6,2;2023-07-26
808;2;10;14;8,7;6,8;9,9;7,9;6;9;2023-07-26
808;2;11;14;6,7;6,6;6,5;6,4;6,3;6,2;2023-07-26
808;2;12;14;5,2;6;6,8;7,6;8,4;9,3;2023-07-26
809;2;1;14;8,6;6,8;5,1;8,4;6,7;5;2023-07-26
809;2;2;14;6,2;7,4;8,7;9,9;6,1;7,3;2023-07-26
809;2;3;14;7,9;8,1;8,2;8,4;8,5;8,7;2023-07-26
809;2;4;14;7,2;9,4;6,7;8,9;6,1;8,3;2023-07-26
809;2;5;14;6,4;9,5;7,7;5,9;9,1;7,2;2023-07-26
809;2;6;14;6,8;7,8;8,8;9,8;5,8;6,8;2023-07-26
809;2;7;14;5,8;6,9;7,9;9;5,1;6,1;2023-07-26
809;2;8;14;8,8;9,6;5,4;6,2;7;7,8;2023-07-26
809;2;9;14;8,5;5,8;8,1;5,4;7,7;5;2023-07-26
809;2;10;14;7,7;8,6;9,4;5,3;6,2;7,1;2023-07-26
809;2;11;14;7,1;5,3;8,4;6,6;9,7;7,9;2023-07-26
809;2;12;14;5,1;8;5,9;8,8;6,7;9,6;2023-07-26
810;2;1;14;9,4;7;9,7;7,4;5,1;7,7;2023-07-26
810;2;2;14;7,3;6,4;5,5;9,6;8,7;7,8;2023-07-26
810;2;3;14;5,5;5,7;5,9;6,1;6,3;6,5;2023-07-26
810;2;4;14;9,9;9,5;9,1;8,7;8,2;7,8;2023-07-26
810;2;5;14;7,7;8,4;9,2;5;5,7;6,5;2023-07-26
810;2;6;14;6,5;8,7;6;8,2;5,5;7,8;2023-07-26
810;2;7;14;8,6;6,6;9,6;7,7;5,7;8,8;2023-07-26
810;2;8;14;9,2;6,9;9,5;7,2;9,9;7,6;2023-07-26
810;2;9;14;7,6;7,7;7,8;7,9;8;8,2;2023-07-26
810;2;10;14;6,6;8,1;9,6;6;7,5;9;2023-07-26
810;2;11;14;8,7;5,1;6,4;7,8;9,2;5,6;2023-07-26
810;2;12;14;5,2;5,5;5,9;6,2;6,5;6,9;2023-07-26
811;2;1;14;8,7;6,6;9,5;7,3;5,2;8;2023-07-26
811;2;2;14;7,6;6,7;5,9;5,1;9,2;8,4;2023-07-26
811;2;3;14;9,1;8;6,9;5,8;9,7;8,6;2023-07-26
811;2;4;14;5,9;7,7;9,5;6,4;8,2;5;2023-07-26
811;2;5;14;9,4;9,6;9,8;5;5,2;5,5;2023-07-26
811;2;6;14;5,7;8;5,2;7,4;9,6;6,9;2023-07-26
811;2;7;14;7,9;9,8;6,6;8,4;5,2;7;2023-07-26
811;2;8;14;5;5,2;5,5;5,7;5,9;6,1;2023-07-26
811;2;9;14;9,7;5,5;6,3;7,2;8;8,8;2023-07-26
811;2;10;14;6,4;6,5;6,5;6,5;6,6;6,6;2023-07-26
811;2;11;14;6,6;6,4;6,2;6;5,8;5,6;2023-07-26
811;2;12;14;9,5;8,3;7,1;5,9;9,7;8,6;2023-07-26
812;2;1;14;7,7;7,8;7,9;8;8,1;8,2;2023-07-26
812;2;2;14;5;7,6;5,2;7,7;5,3;7,9;2023-07-26
812;2;3;14;5,4;5,9;6,3;6,7;7,2;7,6;2023-07-26
812;2;4;14;7,2;8;8,8;9,6;5,4;6,2;2023-07-26
812;2;5;14;7,6;6;9,4;7,8;6,2;9,6;2023-07-26
812;2;6;14;6,2;9,6;8;6,4;9,8;8,2;2023-07-26
812;2;7;14;7,9;7,1;6,3;5,5;9,6;8,8;2023-07-26
812;2;8;14;6,5;6,4;6,3;6,3;6,2;6,1;2023-07-26
812;2;9;14;8,3;5,5;7,8;5;7,3;9,5;2023-07-26
812;2;10;14;9,2;9,4;9,5;9,6;9,8;9,9;2023-07-26
812;2;11;14;7,8;6,6;5,3;9,1;7,9;6,6;2023-07-26
812;2;12;14;9,7;5,5;6,2;7;7,7;8,5;2023-07-26
813;2;1;14;5,3;7;8,7;5,5;7,2;9;2023-07-26
813;2;2;14;6,9;9,9;7,9;5,8;8,8;6,8;2023-07-26
813;2;3;14;5;6,5;7,9;9,3;5,7;7,2;2023-07-26
813;2;4;14;7,1;9,4;6,6;8,9;6,1;8,4;2023-07-26
813;2;5;14;5,1;5,2;5,2;5,2;5,2;5,2;2023-07-26
813;2;6;14;7,5;9,7;6,9;9,1;6,4;8,6;2023-07-26
813;2;7;14;7,5;8,2;8,9;9,6;5,3;6,1;2023-07-26
813;2;8;14;6,9;8,7;5,5;7,4;9,2;6;2023-07-26
813;2;9;14;7,5;7,3;7,2;7;6,8;6,7;2023-07-26
813;2;10;14;7,7;7,5;7,3;7,1;6,9;6,8;2023-07-26
813;2;11;14;8,4;7,8;7,1;6,5;5,9;5,2;2023-07-26
813;2;12;14;8,7;7,7;6,8;5,8;9,8;8,8;2023-07-26
814;2;1;14;7,7;9,8;6,9;9;6;8,1;2023-07-26
814;2;2;14;9,9;9,1;8,4;7,6;6,8;6;2023-07-26
814;2;3;14;9,4;9,9;5,5;6,1;6,7;7,3;2023-07-26
814;2;4;14;7,7;7,8;7,9;7,9;8;8,1;2023-07-26
814;2;5;14;9,7;8,8;7,8;6,9;6;5;2023-07-26
814;2;6;14;7;5;7,9;5,8;8,8;6,7;2023-07-26
814;2;7;14;5,3;7,4;9,5;6,6;8,6;5,7;2023-07-26
814;2;8;14;7,9;5,5;8,2;5,8;8,4;6,1;2023-07-26
814;2;9;14;5,7;5;9,3;8,6;7,9;7,2;2023-07-26
814;2;10;14;5,9;7,3;8,7;5,1;6,5;7,9;2023-07-26
814;2;11;14;7,2;6,7;6,1;5,6;5,1;9,5;2023-07-26
814;2;12;14;7,6;5,8;9;7,2;5,4;8,5;2023-07-26
815;2;1;14;6;7,8;9,6;6,4;8,3;5,1;2023-07-26
815;2;2;14;6,3;8,5;5,8;8;5,3;7,5;2023-07-26
815;2;3;14;6,6;5,8;5,1;9,3;8,6;7,9;2023-07-26
815;2;4;14;6,4;8,1;9,8;6,5;8,2;9,9;2023-07-26
815;2;5;14;8,6;5,9;8,2;5,5;7,8;5,1;2023-07-26
815;2;6;14;7,2;8,6;5;6,5;7,9;9,4;2023-07-26
815;2;7;14;6,9;5;8;6,1;9,2;7,3;2023-07-26
815;2;8;14;9,5;7,2;9,9;7,6;5,4;8,1;2023-07-26
815;2;9;14;9,7;5,1;5,5;5,9;6,3;6,7;2023-07-26
815;2;10;14;9,3;7,5;5,6;8,8;6,9;5,1;2023-07-26
815;2;11;14;5,5;5,6;5,7;5,8;5,9;6;2023-07-26
815;2;12;14;7,4;9,7;6,9;9,1;6,4;8,6;2023-07-26
816;2;1;14;5,7;6,5;7,3;8;8,8;9,6;2023-07-26
816;2;2;14;5,8;5,3;9,9;9,4;9;8,5;2023-07-26
816;2;3;14;9,8;5;5,2;5,4;5,7;5,9;2023-07-26
816;2;4;14;7,2;5,8;9,4;8;6,6;5,1;2023-07-26
816;2;5;14;8,9;8,2;7,5;6,9;6,2;5,5;2023-07-26
816;2;6;14;9,6;7,6;5,6;8,6;6,5;9,5;2023-07-26
816;2;7;14;6,9;5,9;9,9;8,9;7,9;6,9;2023-07-26
816;2;8;14;5;5,2;5,5;5,8;6,1;6,4;2023-07-26
816;2;9;14;6,5;9,7;8;6,2;9,4;7,6;2023-07-26
816;2;10;14;6,7;8,1;9,5;5,9;7,4;8,8;2023-07-26
816;2;11;14;9,5;8,2;6,9;5,6;9,3;8;2023-07-26
816;2;12;14;7,6;6,8;6;5,2;9,4;8,6;2023-07-26
817;2;1;14;6,7;9,6;7,4;5,2;8;5,8;2023-07-26
817;2;2;14;5,2;9,3;8,4;7,5;6,6;5,7;2023-07-26
817;2;3;14;6,7;7,6;8,5;9,3;5,2;6,1;2023-07-26
817;2;4;14;6,2;5,5;9,8;9,1;8,5;7,8;2023-07-26
817;2;5;14;8,9;6,9;5;8;6,1;9,1;2023-07-26
817;2;6;14;9,9;6;7,1;8,3;9,4;5,5;2023-07-26
817;2;7;14;8,9;5,4;6,9;8,3;9,8;6,2;2023-07-26
817;2;8;14;9,3;9,6;5;5,3;5,7;6;2023-07-26
817;2;9;14;9,7;8,2;6,7;5,2;8,7;7,2;2023-07-26
817;2;10;14;7,3;5,6;8,8;7,1;5,3;8,6;2023-07-26
817;2;11;14;6,1;6,5;6,9;7,4;7,8;8,3;2023-07-26
817;2;12;14;8,8;6,6;9,3;7,1;9,9;7,6;2023-07-26
818;2;1;14;5,8;8,8;6,8;9,8;7,7;5,7;2023-07-26
818;2;2;14;6;5;9;8;7,1;6,1;2023-07-26
818;2;3;14;8,2;7,7;7,3;6,8;6,3;5,8;2023-07-26
818;2;4;14;5,3;8,7;7,1;5,5;8,8;7,2;2023-07-26
818;2;5;14;5,8;7,5;9,2;6;7,7;9,4;2023-07-26
818;2;6;14;8,9;5,6;7,2;8,8;5,5;7,1;2023-07-26
818;2;7;14;9;7,6;6,2;9,8;8,4;7;2023-07-26
818;2;8;14;8,3;7,2;6,2;5,1;9,1;8;2023-07-26
818;2;9;14;9,3;8,5;7,6;6,7;5,8;5;2023-07-26
818;2;10;14;6,9;5,2;8,6;6,9;5,3;8,6;2023-07-26
818;2;11;14;7;6,3;5,5;9,8;9,1;8,4;2023-07-26
818;2;12;14;8,9;8,4;7,9;7,4;6,9;6,4;2023-07-26
819;2;1;14;7,2;9,9;7,6;5,3;8,1;5,8;2023-07-26
819;2;2;14;8,1;6,6;5,1;8,5;7;5,5;2023-07-26
819;2;3;14;8,9;7,3;5,6;8,9;7,2;5,5;2023-07-26
819;2;4;14;6;7,3;8,7;5;6,3;7,6;2023-07-26
819;2;5;14;9;6,4;8,8;6,2;8,6;6;2023-07-26
819;2;6;14;7,2;6,4;5,5;9,7;8,9;8,1;2023-07-26
819;2;7;14;6,1;6;6;6;5,9;5,9;2023-07-26
819;2;8;14;9,3;9,7;5,1;5,5;5,9;6,3;2023-07-26
819;2;9;14;6,8;5,3;8,8;7,4;5,9;9,5;2023-07-26
819;2;10;14;8,9;9;9;9,1;9,2;9,2;2023-07-26
819;2;11;14;9,6;8,5;7,4;6,3;5,2;9,1;2023-07-26
819;2;12;14;8,4;6,6;9,8;8;6,2;9,4;2023-07-26
820;2;1;14;5,4;6;6,5;7,1;7,7;8,3;2023-07-26
820;2;2;14;5,6;9,4;8,2;6,9;5,7;9,5;2023-07-26
820;2;3;14;5,5;5,2;9,9;9,6;9,2;8,9;2023-07-26
820;2;4;14;9,8;9;8,3;7,6;6,9;6,2;2023-07-26
820;2;5;14;5,3;7;8,7;5,4;7,1;8,8;2023-07-26
820;2;6;14;6,2;6;5,7;5,5;5,2;5;2023-07-26
820;2;7;14;7,7;6,4;5,2;8,9;7,6;6,4;2023-07-26
820;2;8;14;8,3;5,8;8,4;5,9;8,5;6;2023-07-26
820;2;9;14;9,7;8,8;7,9;7;6,1;5,2;2023-07-26
820;2;10;14;6;8,4;5,8;8,3;5,7;8,2;2023-07-26
820;2;11;14;6,3;6,9;7,5;8,2;8,8;9,4;2023-07-26
820;2;12;14;7,8;8,1;8,4;8,8;9,1;9,4;2023-07-26
821;2;1;14;6,4;9,8;8,3;6,7;5,2;8,7;2023-07-26
821;2;2;14;6,5;7,1;7,7;8,4;9;9,6;2023-07-26
821;2;3;14;9,1;7,7;6,3;9,8;8,4;6,9;2023-07-26
821;2;4;14;7,6;9,1;5,7;7,3;8,9;5,4;2023-07-26
821;2;5;14;7,6;5,4;8,3;6,1;8,9;6,7;2023-07-26
821;2;6;14;6,1;5,9;5,7;5,4;5,2;5;2023-07-26
821;2;7;14;8,2;8,3;8,4;8,4;8,5;8,6;2023-07-26
821;2;8;14;9,8;9,3;8,7;8,2;7,7;7,1;2023-07-26
821;2;9;14;8,1;7,9;7,8;7,6;7,4;7,3;2023-07-26
821;2;10;14;7,8;9,2;5,5;6,9;8,2;9,6;2023-07-26
821;2;11;14;9;5,6;7,2;8,8;5,3;6,9;2023-07-26
821;2;12;14;5,7;5,3;9,9;9,4;9;8,5;2023-07-26
822;2;1;14;5,9;8,7;6,5;9,3;7,1;9,9;2023-07-26
822;2;2;14;7,9;8;8,2;8,3;8,4;8,6;2023-07-26
822;2;3;14;5,2;8,2;6,1;9,1;7;9,9;2023-07-26
822;2;4;14;7,4;6,8;6,1;5,4;9,7;9,1;2023-07-26
822;2;5;14;6,2;9,5;7,8;6,1;9,4;7,6;2023-07-26
822;2;6;14;6,7;6,8;6,8;6,9;6,9;6,9;2023-07-26
822;2;7;14;7;6,2;5,5;9,7;8,9;8,1;2023-07-26
822;2;8;14;6,9;9,8;7,7;5,6;8,5;6,4;2023-07-26
822;2;9;14;6,3;6,4;6,6;6,7;6,8;6,9;2023-07-26
822;2;10;14;9,8;6,1;7,4;8,7;5,1;6,4;2023-07-26
822;2;11;14;9,9;7,7;5,5;8,3;6,1;8,9;2023-07-26
822;2;12;14;5,1;8,1;6;9;6,9;9,9;2023-07-26
823;2;1;14;8,3;5,3;7,3;9,2;6,2;8,2;2023-07-26
823;2;2;14;9,2;8,5;7,8;7,2;6,5;5,8;2023-07-26
823;2;3;14;7,9;5,2;7,4;9,7;6,9;9,2;2023-07-26
823;2;4;14;8;7,4;6,8;6,2;5,6;5;2023-07-26
823;2;5;14;9,2;8,8;8,4;8;7,6;7,2;2023-07-26
823;2;6;14;8,7;5,4;7,1;8,9;5,6;7,3;2023-07-26
823;2;7;14;9,1;9,5;9,9;5,3;5,7;6,1;2023-07-26
823;2;8;14;6,2;6,4;6,7;7;7,3;7,6;2023-07-26
823;2;9;14;6,7;9,6;7,5;5,3;8,2;6,1;2023-07-26
823;2;10;14;6,1;9,1;7,1;5,1;8,1;6,1;2023-07-26
823;2;11;14;9,6;7,4;5,3;8,2;6,1;8,9;2023-07-26
823;2;12;14;7,4;9,2;6;7,8;9,6;6,4;2023-07-26
824;2;1;14;8;8,6;9,2;9,9;5,5;6,1;2023-07-26
824;2;2;14;8,4;6,8;5,2;8,6;7;5,4;2023-07-26
824;2;3;14;6,6;9,2;6,8;9,4;6,9;9,5;2023-07-26
824;2;4;14;5,6;9,4;8,1;6,9;5,7;9,5;2023-07-26
824;2;5;14;5,6;5,6;5,6;5,6;5,6;5,6;2023-07-26
824;2;6;14;9,8;9,2;8,6;8,1;7,5;6,9;2023-07-26
824;2;7;14;5,2;8,6;7;5,3;8,7;7,1;2023-07-26
824;2;8;14;7,5;6,8;6;5,2;9,4;8,6;2023-07-26
824;2;9;14;6,6;8,8;5,9;8,1;5,3;7,5;2023-07-26
824;2;10;14;9,8;9,9;5;5,1;5,2;5,3;2023-07-26
824;2;11;14;8,8;5,3;6,8;8,2;9,7;6,2;2023-07-26
824;2;12;14;7,4;9;5,5;7,1;8,6;5,2;2023-07-26
825;2;1;14;6;7,8;9,6;6,4;8,2;5;2023-07-26
825;2;2;14;5,2;9,6;9;8,4;7,8;7,2;2023-07-26
825;2;3;14;7;6,3;5,5;9,8;9,1;8,3;2023-07-26
825;2;4;14;7,9;7;6;5,1;9,2;8,2;2023-07-26
825;2;5;14;8,9;7,1;5,3;8,6;6,8;5;2023-07-26
825;2;6;14;9,4;7,1;9,8;7,5;5,2;8;2023-07-26
825;2;7;14;6,4;6,6;6,8;7;7,2;7,4;2023-07-26
825;2;8;14;6,6;8,7;5,8;8;5,1;7,2;2023-07-26
825;2;9;14;6,6;9,4;7,2;5;7,8;5,6;2023-07-26
825;2;10;14;9;9,6;5,2;5,8;6,4;7;2023-07-26
825;2;11;14;9,2;8,8;8,4;8;7,6;7,2;2023-07-26
825;2;12;14;8,4;6,9;5,4;8,9;7,3;5,8;2023-07-26
826;2;1;14;8,2;5,7;8,2;5,7;8,2;5,7;2023-07-26
826;2;2;14;5,1;5,8;6,5;7,2;7,9;8,6;2023-07-26
826;2;3;14;5,6;5,4;5,3;5,1;5;9,8;2023-07-26
826;2;4;14;9,4;7,5;5,6;8,7;6,8;9,9;2023-07-26
826;2;5;14;8,6;9,6;5,5;6,5;7,4;8,4;2023-07-26
826;2;6;14;7,8;9,1;5,4;6,7;8;9,3;2023-07-26
826;2;7;14;9;5,7;7,3;9;5,7;7,4;2023-07-26
826;2;8;14;9,8;9,6;9,4;9,2;9;8,8;2023-07-26
826;2;9;14;8,3;5,5;7,8;5,1;7,3;9,6;2023-07-26
826;2;10;14;7,7;8,9;5;6,2;7,4;8,5;2023-07-26
826;2;11;14;9,4;8,1;6,8;5,5;9,2;7,9;2023-07-26
826;2;12;14;7,7;7,6;7,5;7,4;7,3;7,2;2023-07-26
827;2;1;14;5,1;7,5;5;7,5;9,9;7,4;2023-07-26
827;2;2;14;6,4;6,8;7,3;7,7;8,1;8,6;2023-07-26
827;2;3;14;6,2;9,1;7;9,9;7,8;5,7;2023-07-26
827;2;4;14;6,5;7,2;7,9;8,6;9,3;5;2023-07-26
827;2;5;14;9,5;7,4;5,4;8,3;6,3;9,3;2023-07-26
827;2;6;14;7,3;5,9;9,5;8,1;6,7;5,2;2023-07-26
827;2;7;14;8,5;9,2;5;5,8;6,6;7,4;2023-07-26
827;2;8;14;8,5;5,4;7,2;9,1;5,9;7,8;2023-07-26
827;2;9;14;5,3;8,2;6;8,9;6,7;9,6;2023-07-26
827;2;10;14;5,5;6,2;6,9;7,6;8,3;9;2023-07-26
827;2;11;14;7;9,6;7,2;9,8;7,4;5;2023-07-26
827;2;12;14;8,9;9,1;9,3;9,5;9,7;5;2023-07-26
828;2;1;14;6,6;9,1;6,6;9;6,5;8,9;2023-07-26
828;2;2;14;6,2;7,5;8,9;5,2;6,5;7,9;2023-07-26
828;2;3;14;7,2;9,3;6,3;8,4;5,4;7,5;2023-07-26
828;2;4;14;7,3;7,5;7,6;7,8;7,9;8,1;2023-07-26
828;2;5;14;9,6;7,4;5,2;8;5,8;8,6;2023-07-26
828;2;6;14;7,9;8,7;9,4;5,2;5,9;6,6;2023-07-26
828;2;7;14;5,8;9,8;8,8;7,7;6,7;5,7;2023-07-26
828;2;8;14;9;9;9;9;9;9;2023-07-26
828;2;9;14;9,2;8;6,8;5,6;9,3;8,1;2023-07-26
828;2;10;14;8,2;7,3;6,4;5,5;9,6;8,6;2023-07-26
828;2;11;14;7,4;8,6;9,9;6,2;7,4;8,7;2023-07-26
828;2;12;14;5,5;9,8;9,1;8,4;7,7;7;2023-07-26
829;2;1;14;9,1;8,7;8,3;7,9;7,4;7;2023-07-26
829;2;2;14;5,8;6,1;6,3;6,6;6,9;7,1;2023-07-26
829;2;3;14;8,9;7,2;5,4;8,7;6,9;5,2;2023-07-26
829;2;4;14;8,8;9,6;5,5;6,4;7,2;8,1;2023-07-26
829;2;5;14;5,7;9,2;7,6;6;9,4;7,8;2023-07-26
829;2;6;14;9;5,7;7,3;9;5,7;7,3;2023-07-26
829;2;7;14;9,1;8,4;7,7;6,9;6,2;5,5;2023-07-26
829;2;8;14;8,2;8,8;9,5;5,1;5,7;6,4;2023-07-26
829;2;9;14;5,8;6,5;7,2;7,9;8,5;9,2;2023-07-26
829;2;10;14;9,2;8,6;8;7,3;6,7;6,1;2023-07-26
829;2;11;14;7,8;9,4;6;7,6;9,2;5,8;2023-07-26
829;2;12;14;7,5;5,2;8;5,8;8,6;6,4;2023-07-26
830;2;1;14;8,1;7,9;7,8;7,6;7,4;7,2;2023-07-26
830;2;2;14;9,9;9,4;8,9;8,4;7,9;7,4;2023-07-26
830;2;3;14;7,1;6,2;5,4;9,6;8,8;7,9;2023-07-26
830;2;4;14;9,3;8,5;7,7;6,9;6,1;5,3;2023-07-26
830;2;5;14;5,5;5,3;5,1;9,9;9,8;9,6;2023-07-26
830;2;6;14;5,6;8,4;6,1;8,9;6,6;9,4;2023-07-26
830;2;7;14;8;8,7;9,3;9,9;5,6;6,2;2023-07-26
830;2;8;14;7,7;9,5;6,3;8,1;9,9;6,7;2023-07-26
830;2;9;14;8;6,1;9,2;7,3;5,5;8,6;2023-07-26
830;2;10;14;6,7;6,3;5,9;5,6;5,2;9,8;2023-07-26
830;2;11;14;7,7;8,3;9;9,6;5,3;5,9;2023-07-26
830;2;12;14;7,4;7;6,6;6,2;5,9;5,5;2023-07-26
831;2;1;14;5,5;9,8;9;8,3;7,5;6,8;2023-07-26
831;2;2;14;6,6;8,1;9,7;6,2;7,8;9,3;2023-07-26
831;2;3;14;5,1;7,1;9,1;6,1;8,1;5,1;2023-07-26
831;2;4;14;5,3;6,8;8,3;9,8;6,4;7,9;2023-07-26
831;2;5;14;6,9;9,1;6,2;8,4;5,6;7,7;2023-07-26
831;2;6;14;5,3;9;7,8;6,5;5,2;8,9;2023-07-26
831;2;7;14;8,5;9,6;5,7;6,8;7,9;9;2023-07-26
831;2;8;14;6,9;5,2;8,6;6,9;5,3;8,7;2023-07-26
831;2;9;14;9;8,1;7,3;6,5;5,7;9,8;2023-07-26
831;2;10;14;5,7;9,3;7,9;6,5;5,1;8,6;2023-07-26
831;2;11;14;7,3;8,4;9,5;5,7;6,8;7,9;2023-07-26
831;2;12;14;8,6;6,3;9;6,7;9,4;7,1;2023-07-26
832;2;1;14;8,3;8,7;9;9,3;9,7;5;2023-07-26
832;2;2;14;9,7;9,6;9,5;9,4;9,3;9,2;2023-07-26
832;2;3;14;7,7;6,2;9,6;8;6,5;9,9;2023-07-26
832;2;4;14;6,3;7,5;8,6;9,8;6;7,2;2023-07-26
832;2;5;14;6,3;7,7;9,2;5,6;7;8,4;2023-07-26
832;2;6;14;8,8;5,7;7,7;9,6;6,6;8,5;2023-07-26
832;2;7;14;8;7,6;7,1;6,6;6,2;5,7;2023-07-26
832;2;8;14;7,4;5,5;8,5;6,6;9,7;7,8;2023-07-26
832;2;9;14;8,4;8,1;7,8;7,5;7,3;7;2023-07-26
832;2;10;14;9,7;9;8,2;7,5;6,8;6,1;2023-07-26
832;2;11;14;9,1;9,5;9,8;5,2;5,5;5,8;2023-07-26
832;2;12;14;9,6;7,9;6,2;9,6;7,9;6,2;2023-07-26
833;2;1;14;5,8;7,4;9;5,5;7,1;8,7;2023-07-26
833;2;2;14;6,5;6,3;6;5,8;5,6;5,3;2023-07-26
833;2;3;14;8,5;8,6;8,8;9;9,2;9,4;2023-07-26
833;2;4;14;8,5;9,5;5,6;6,6;7,7;8,7;2023-07-26
833;2;5;14;5,1;8,6;7;5,5;8,9;7,4;2023-07-26
833;2;6;14;9,7;9,1;8,6;8;7,5;6,9;2023-07-26
833;2;7;14;7,4;8,6;9,8;6;7,2;8,4;2023-07-26
833;2;8;14;7,4;7,4;7,3;7,3;7,2;7,1;2023-07-26
833;2;9;14;8,1;7,7;7,3;6,9;6,5;6,1;2023-07-26
833;2;10;14;6,5;5,1;8,8;7,4;6;9,7;2023-07-26
833;2;11;14;8,2;9,8;6,4;8;9,7;6,3;2023-07-26
833;2;12;14;9,1;6;7,8;9,7;6,6;8,5;2023-07-26
834;2;1;14;8,8;8,5;8,1;7,8;7,5;7,2;2023-07-26
834;2;2;14;8,8;6,5;9,3;7;9,8;7,5;2023-07-26
834;2;3;14;6,2;9,7;8,2;6,7;5,1;8,6;2023-07-26
834;2;4;14;5,4;7,4;9,4;6,4;8,3;5,3;2023-07-26
834;2;5;14;5,6;8,9;7,2;5,5;8,8;7,1;2023-07-26
834;2;6;14;5,9;9,1;7,4;5,6;8,8;7,1;2023-07-26
834;2;7;14;8,4;7;5,7;9,3;7,9;6,5;2023-07-26
834;2;8;14;7,4;8,6;9,8;6;7,3;8,5;2023-07-26
834;2;9;14;7,6;5,9;9,3;7,7;6,1;9,4;2023-07-26
834;2;10;14;8,4;9,9;6,4;7,8;9,3;5,8;2023-07-26
834;2;11;14;5,9;9,7;8,6;7,5;6,4;5,3;2023-07-26
834;2;12;14;5,7;5,7;5,6;5,5;5,4;5,3;2023-07-26
835;2;1;14;7,9;7,2;6,5;5,8;5,1;9,4;2023-07-26
835;2;2;14;6,7;6,1;5,6;5;9,5;9;2023-07-26
835;2;3;14;6,3;6,7;7,1;7,5;7,8;8,2;2023-07-26
835;2;4;14;9,2;5,4;6,5;7,7;8,8;5;2023-07-26
835;2;5;14;8,6;8,7;8,8;8,9;9;9,1;2023-07-26
835;2;6;14;5,2;7,8;5,4;8;5,5;8,1;2023-07-26
835;2;7;14;9;8,8;8,7;8,6;8,5;8,4;2023-07-26
835;2;8;14;5,8;5,8;5,7;5,7;5,7;5,7;2023-07-26
835;2;9;14;7,4;8,6;9,8;6;7,2;8,4;2023-07-26
835;2;10;14;5,5;9,2;7,8;6,5;5,2;8,9;2023-07-26
835;2;11;14;9,4;9,3;9,3;9,3;9,2;9,2;2023-07-26
835;2;12;14;5,4;7,8;5,2;7,6;5;7,4;2023-07-26
836;2;1;14;6,8;5,4;8,9;7,4;5,9;9,4;2023-07-26
836;2;2;14;5;5;5,1;5,1;5,2;5,2;2023-07-26
836;2;3;14;6,7;6,6;6,5;6,4;6,3;6,2;2023-07-26
836;2;4;14;9,3;9;8,7;8,4;8,1;7,8;2023-07-26
836;2;5;14;8,3;5,7;8;5,4;7,8;5,2;2023-07-26
836;2;6;14;9,8;6;7,2;8,4;9,5;5,7;2023-07-26
836;2;7;14;5,5;8,6;6,7;9,7;7,8;5,9;2023-07-26
836;2;8;14;6,8;8,5;5,2;6,9;8,6;5,3;2023-07-26
836;2;9;14;6,4;9,7;8;6,3;9,6;7,9;2023-07-26
836;2;10;14;8,6;5,1;6,7;8,3;9,8;6,4;2023-07-26
836;2;11;14;7,4;8,9;5,4;7;8,5;5;2023-07-26
836;2;12;14;7,5;6,1;9,8;8,5;7,2;5,8;2023-07-26
837;2;1;14;7,5;6;9,5;7,9;6,4;9,9;2023-07-26
837;2;2;14;7,6;5,1;7,7;5,2;7,8;5,3;2023-07-26
837;2;3;14;6,7;6,5;6,3;6,1;5,9;5,7;2023-07-26
837;2;4;14;7,4;8,9;5,4;6,9;8,4;9,9;2023-07-26
837;2;5;14;6,2;6,9;7,5;8,2;8,9;9,5;2023-07-26
837;2;6;14;6,7;5,8;9,9;9,1;8,2;7,3;2023-07-26
837;2;7;14;7;6,9;6,9;6,8;6,8;6,7;2023-07-26
837;2;8;14;7,4;7,5;7,5;7,6;7,7;7,8;2023-07-26
837;2;9;14;5,6;6,5;7,4;8,2;9,1;5;2023-07-26
837;2;10;14;7,7;7,9;8,2;8,5;8,7;9;2023-07-26
837;2;11;14;5,6;7,3;9,1;5,8;7,5;9,2;2023-07-26
837;2;12;14;8,4;7,4;6,4;5,4;9,4;8,4;2023-07-26
838;2;1;14;8,3;7,4;6,5;5,5;9,6;8,7;2023-07-26
838;2;2;14;8,1;8,2;8,2;8,3;8,3;8,4;2023-07-26
838;2;3;14;8,8;8,6;8,5;8,3;8,1;8;2023-07-26
838;2;4;14;7,8;9,8;6,8;8,9;5,9;8;2023-07-26
838;2;5;14;7,5;6,2;5;8,7;7,4;6,2;2023-07-26
